id,buyerName,lenderName,address,city,saleDate,saleValue,loanAmount
802,SHAMOL LLC,NEWREZ LLC,980 LAUREL SPRINGS LN SW,MARIETTA,2025-04-09,399900,299925
803,Pretium,GOLDMAN SACHS MORTGAGE,1805 CINDY LN,GRIFFIN,2025-04-09,0,656017000
804,Pretium,GOLDMAN SACH MORTGAGE,101 WHISPERING PINE LN NE,WHITE,2025-04-09,0,656017
805,MITCHELL SFR LLC,S USA LIFE INSURANCE,404 SUGAR MAPLE CT,CANTON,2025-04-09,0,250000000
806,JEM PROPERTIES & INVESTMENTS 3 INC,LOAN FUNDER SERIES 98532,8859 THOMAS RD,JONESBORO,2025-04-09,100000,177750
807,MITCHELL SFR LLC,S USA LIFE INSURANCE,7376 GRAYSON DR,RIVERDALE,2025-04-09,0,25000000
808,CALIBER 1 CONSTRUCTION INC,SERVISFIRST BANK,216 DOESKIN TRL SE,SMYRNA,2025-04-09,427500,300000
809,RENOVA EXTERIORS LLC,EASY STREET CAPITAL LLC,6402 GRAFTON CT,AUSTELL,2025-04-09,210529,212500
810,CP CONSULTING FIRM LLC,RCN CAPITAL,61 SARGENT FARMER ST,NEWNAN,2025-04-09,50000,67000
811,4AM HOLDINGS LLC,WILDCAT LENDING FUND TWO,3565 GLENWOOD RD,DECATUR,2025-04-09,170000,182500
812,MQ INVESTMENTS & RENOVATIONS LLC,JOISNE PATRICIA,3986 WOBURN DR,TUCKER,2025-04-09,280000,200000
813,GRANNYMAN PUBLICATIONS INC,SOUTHERN RESOURCE PARTNERS 3,3285 STONEWALL TELL RD,ATLANTA,2025-04-09,715000,700000
814,Pretium,GOLDMAN SACHS MORTGAGE,185 LAUREL AVE SW,ATLANTA,2025-04-09,0,656017000
815,LASPICE PROPERTY INVESTMENTS LLC,KIAVI FUNDING,2321 BEN HILL RD,ATLANTA,2025-04-09,160000,214800
816,MITCHELL SFR LLC,S USA LIFE INSURANCE,1663 NORTHGATE MILL DR,DULUTH,2025-04-09,0,250000
817,DQR DEVELOPMENTS LLC,SOUTHERN FLIPCO FINANCIAL,2442 FALCON CT,LAWRENCEVILLE,2025-04-09,270000,270000
818,CMNC HOMES LLC,J ROSS PROPERTIES,343 COMPTON RD,ROCKMART,2025-04-09,145000,145000
819,M2 RESIDENTIAL RENTALS LLC,CHAMPIONS FUNDING,880 HOLLY LN,CANTON,2025-04-08,0,273750
820,JHB HOLDING CO LLC,AXELRAD CAPITAL,554 WEXWOOD DR,RIVERDALE,2025-04-08,200000,80000
821,LAST ENTERPRISES LLC,RE LENDING LLC,1054 PLANTATION WAY NW,KENNESAW,2025-04-08,280000,200000
822,RED POINT HOMES LLC,SILLIMAN PRIVATE LENDING,118 TIMBERLAND TRL,NEWNAN,2025-04-08,75000,445638
823,GREEN LEAF PROPERTY GROUP LLC,WILDCAT LENDING FUND TWO,3892 NORTHSTRAND DR,DECATUR,2025-04-08,129999,185100
824,JACKSON OWNED HOMES LLC,DOMINION FINANCIAL SERVICES,1515 ALICE AVE,LITHONIA,2025-04-08,235000,251500
825,EPIC DUNWOODY LLC,EXCHANGE BANK,1068 WINDING BRANCH LN,ATLANTA,2025-04-08,685000,1300000
826,DCS REAL ESTATE HOLDINGS LLC,SOUTHERN RESOURCE PARTNERS III,1702 DUKE RD,ATLANTA,2025-04-08,605000,1200000
827,BRISAS CONSTRUCTION LLLP,KIAVI FUNDING INC,165 MOURNING DOVE DR N,FAYETTEVILLE,2025-04-08,265000,371100
828,GADOL INVESTMENTS LLC,EMBASSY NATIONAL BANK,556 N FAIRFIELD DR,PEACHTREE CITY,2025-04-08,275000,762000
829,BELLABUILT GROUP LLC,HOMEXPRESS MORTGAGE,642 LAWTON ST SW,ATLANTA,2025-04-08,0,600000
830,BALMORAL HOLDINGS INC,EVEREST FUNDING,4220 RICKENBACKER WAY NE,ATLANTA,2025-04-08,750000,507500
831,BUCKHEAD 8 HOLDINGS LLC,MCKEE JABRIL OMARI AKBAR,975 SAINT CHARLES CT,LAWRENCEVILLE,2025-04-08,0,150000
832,APEX FLIP LLC,EASY STREET CAPITAL,2645 TROTTERS WALK TRL,SNELLVILLE,2025-04-08,225000,191250
833,JHB HOLDING CO LLC,CAPITAL FUND 1,250 MONTROSE DR,MCDONOUGH,2025-04-08,895000,600000
834,OMNIA ENTERPRISES LLC,UNITED WHOLESALE,331 N 17TH ST,GRIFFIN,2025-04-08,118500,94800
835,ADE 1172 LLC,FK INVESTMENTS,654 OCEAN AVE,CANTON,2025-04-07,437500,435735
836,ADAM CHANCE INC,COMMERCEONE BANK,2040 TOWNE LAKE HLS W,WOODSTOCK,2025-04-07,393800,421150
837,DANIEL THOMAS GROUP LLC,PARK PLACE FINANCE,5689 WOODLAND DR,ACWORTH,2025-04-07,235000,259000
838,AJAX HOLDINGS LLC,CHASE INCOME FUND 1,5669 BLACKBERRY ROW,ELLENWOOD,2025-04-07,145000,148000
839,Vinebrook,LOWER,3999 BIRCHWOOD CV,DECATUR,2025-04-07,0,240561
840,GIRLS PLAY HAIR BOUTIQUE LLC,GROUNDFLOOR CREDIT 1,1614 FLINTWOOD DR SE,ATLANTA,2025-04-07,187000,239379
841,WATCHDOG I LLC,GROUNDFLOOR CREDIT 1,5759 ALBANS WAY,LITHONIA,2025-04-07,145000,190426
842,CALISTO ENTERPRISES LLC,LEGIONS CAPITAL,2805 NORTHEAST EXPY NE APT B23,ATLANTA,2025-04-07,0,150000
843,TELLUS HOLDINGS LLC,UNITED BANK,4531 FRANKLIN GOLDMINE RD,CUMMING,2025-04-07,700000,4020000
844,TELLUS HOLDINGS LLC,UNITED BANK,5022 HEARDSVILLE RD,CUMMING,2025-04-07,3966000,4020000
845,TELLUS HOLDINGS LLC,UNITED BANK,5084 HEARDSVILLE RD,CUMMING,2025-04-07,850000,4020000
846,TELLUS HOLDINGS LLC,UNITED BANK,5044 HEARDSVILLE RD,CUMMING,2025-04-07,234000,4020000
847,1625 EMERALD AVE LLC,LOAN FUNDER SERIES 99286,1625 EMERALD AVE SW,ATLANTA,2025-04-07,0,678950
848,1601 JONESBORO PROPERTY LLC,LOAN FUNDER,66 GRAYSON NEW HOPE RD,GRAYSON,2025-04-07,309000,240000
849,HOUSE SQUAD LLC,ANCHOR LOANS,835 NAVAJO TRL,COVINGTON,2025-04-07,123500,133875
850,UNIONMAIN HOMES ATLANTA LLC,FLAGSTAR BANK,POPLAR SPRINGS RD,HIRAM,2025-04-07,3645000,3460440
851,JUST SOLD LLC,KIAVI FUNDING,2010 BRIAR CREEK CT NE,CONYERS,2025-04-07,180000,171000
852,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,2881 BRIDLE CREEK DR SW,CONYERS,2025-04-07,225000,240000
853,CEDARCREST INVESTMENTS LLC,KIAVI FUNDING,56 CARLANE CIR,BOWDON,2025-04-04,160000,187400
854,CMNC HOMES LLC,J ROSS PROPERTIES,545 WILLOW CREEK DR,TEMPLE,2025-04-04,140000,140000
855,REZIDE PROPERTIES LLC,KRAMER ALBERT A III,110 BIRCHWOOD DR,CANTON,2025-04-04,169200,200000
856,JEM PROPERTIES & INVESTMENTS 3 INC,LOAN MOUNTAIN INVESTMENTS SUB REIT,396 INDEPENDENCE DR,JONESBORO,2025-04-04,166000,184370
857,KEI GROUP LLC,MOFIN LENDING,7411 WINDSOR CT,RIVERDALE,2025-04-04,225000,262500
858,NEXT RESIDENTIAL LLC,PRIME LENDING,561 SANTA BARBARA DR,FOREST PARK,2025-04-04,100000,90000
859,FRANKLIN STREET CAPITAL PARTNERS LLC,MORROW ALBERT,,,2025-04-04,446750,300000
860,HARVEY INVESTMENTS LLC,BANK OZK,75 ROCK MILL CT,SENOIA,2025-04-04,0,304000
861,LIAM HOMES HOLDINGS LLC,UNITED CAPITAL PARTNERS,234 LAMON AVE SE,ATLANTA,2025-04-04,215000,220000
862,Vinebrook,ROCKET MORTGAGE,3277 ADELADE CT,LITHONIA,2025-04-04,0,186725
863,BRT CAPITAL INVESTMENTS LLC,TUCKY LENDING,5303 KEMPER PL,STONE MOUNTAIN,2025-04-04,160000,230500
864,ROYAL PERUVIAN GOLD INC,COUNTRY FRIED STEAK LLC,7683 FRANKLIN DR,DOUGLASVILLE,2025-04-04,120000,130000
865,SAFENEST ASSETS LLC,KIAVI FUNDING,5760 PENFIELD PL,ATLANTA,2025-04-04,165000,187500
866,RESTORE PROPERTIES LLC,CV3 FINANCIAL SERVICES,1874 FORT VALLEY DR SW,ATLANTA,2025-04-04,110000,254948
867,PADLY LLC,BURROWS PATRICK,6071 APPLE GROVE RD,BUFORD,2025-04-04,266000,2900000
868,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,1800 COACHMAN CV,SNELLVILLE,2025-04-04,232500,250000
869,RLC TOP CONTRACTORS LLC,QUANTA FINANCE,4531 OUTER BANK DR,PEACHTREE CORNERS,2025-04-04,495000,589051
870,WEST DEKLE PROPERTY SOLUTIONS LLC,KIAVI FUNDING,103 SEABOLT DR,LOCUST GROVE,2025-04-04,200000,293400
871,OFFERPAD POINT LLC,GUILD MORTGAGE,281 JANNEY CIR,MCDONOUGH,2025-04-04,0,327361
872,LSCC MANAGEMENT LLC,KIAVI FUNDING,91 SORROW RD,STOCKBRIDGE,2025-04-04,189000,255000
873,BUYSIDE CAPITAL ADVISORS LLC,FRACTIONAL QUIET CREEK,15 SLOANE CT,COVINGTON,2025-04-04,0,250000
874,GAUGE YOUR WAY INVESTMENTS CORP,CHIMNEY DREAMS,4748 MONUMENT RD,JASPER,2025-04-04,220000,160000
875,209 RAILROAD AVE LLC,MAYER GERALD ALLEN TRUSTEE,209 RAILROAD AVE,GRIFFIN,2025-04-04,59000,65000
876,VAN S PROPERTY PARTNERS LLC,KIAVI FUNDING,18 DODSON RD SW,CARTERSVILLE,2025-04-03,160000,168600
877,PADLY LLC,BURROWS PATRICK,9 MIDDLEBROOK DR,CARTERSVILLE,2025-04-03,135000,180000
878,FK GROUP LLC,CHASE CAPITAL HOLDINGS,84 SANDHILL SHADY GROVE RD,CARROLLTON,2025-04-03,118000,191360
879,REIV 1 LLC,TRIDENT REALTY INVESTMENTS,589 WILMONT DR,JONESBORO,2025-04-03,160000,182700
880,DGS RESIDENTIAL PROPERTIES LLC,LENDINGONE LLC,672 STILLWATERS DR SW,MARIETTA,2025-04-03,460000,518800
881,QM INVESTMENT LLC,AMWEST FUNDING CORP,6235 QUEEN MEADOW DR SE,MABLETON,2025-04-03,280000,196000
882,SKV INVESTMENTS LLC,INSULA CAPITAL GROUP,3642 SATELLITE BLVD,ELLENWOOD,2025-04-03,0,123750
883,GHI CAPITAL LLC,KIAVI FUNDING,3707 SATELLITE BLVD,ELLENWOOD,2025-04-03,255000,247000
884,PALMER LEGACY PROPERTY INVESTMENTS LLC,ALL OR NOTHING CAPITAL,4023 SNAPFINGER WAY,DECATUR,2025-04-03,194900,194900
885,BEST PRICE FURNITURE LLC,AMWEST FUNDING,237 CANDLER RD SE,ATLANTA,2025-04-03,237000,189600
886,BIGIATO PROPERTIES LLC,AMWEST FUNDING,2038 ROSEWOOD RD,DECATUR,2025-04-03,275000,220000
887,ELEVEN 11 INVESTMENTS LLC,UNITED CAPITAL PARTNERS,2276 HILLSIDE AVE,DECATUR,2025-04-03,215000,320000
888,MASON PASLEY GROUP INC,DOWNING JAMES R,1676 KINGS DOWN CIR,ATLANTA,2025-04-03,450000,700000
889,1939 CALVARY HILL LLC,HL3 SIERRA,2334 LEILA LN SE,ATLANTA,2025-04-03,117500,173000
890,S BAKER ENTERPRISES LLC,BAKER SIDNEY DEANDRE,1550 LANGSTON AVE SW,ATLANTA,2025-04-03,125000,250000
891,RETREAT RESIDENCES LLC,EASY STREET CAPITAL,3656 MOUNT VERNON DR,ATLANTA,2025-04-03,179900,242165
892,JJC INVESTMENT GROUP SOLUTIONS INC,NEXA MORTGAGE,576 GRANT ST SW,ATLANTA,2025-04-03,0,296235
893,NIJAKOWSKI LLC,BRAVE HAWK CAPITAL,3752 CRANFORD CT SW,ATLANTA,2025-04-03,230000,225000
894,4585 NORTHSIDE HOLDINGS LLC,WHGG TRUST,4585 NORTHSIDE DR,ATLANTA,2025-04-03,0,460000
895,OCTAGON HOSPITALITY LLC,FIRST AMERICAN BANK AND TRUST,1821 DURWOOD LN,DULUTH,2025-04-03,451000,360800
896,MCKINLEY HOMES US LLC,NEIGHBORHOOD MORTGAGE,2815 CHANDLER GROVE DR,BUFORD,2025-04-03,495000,445000
897,BD KEG CREEK LLC,SYNOVUS BANK,WERNER WAY,,2025-04-03,365000,1425000
898,BARENTINE DOWNING CONSTRUCTION INC,ROLADER FAMILY PARTNERSHIP 1 LLP,WERNER WAY,,2025-04-03,120000,50000
899,PIEDMONT RESIDENTIAL LLC,UNITED COMMUNITY BANK,246 RIVER RUN DR,DALLAS,2025-04-03,110000,326250
900,IAF ALLIANCE LLC,BARANOWSKI BRIANNA,5602 PLAIN FEILD LN,LILBURN,2025-04-03,277891,261391
901,VICINIA MANAGEMENT LLC,RCN CAPITAL,120 DELRAY CIR,GRIFFIN,2025-04-02,215000,256488
902,NEVADAATLIMP INC,AVB INVESTMENTS,2297 SHERYL DR,DECATUR,2025-04-02,0,246000
903,AK MANI SOLUTIONS LLC,KIAVI FUNDING,939 HOPE DR SW,ATLANTA,2025-04-02,178000,255100
904,1970 RENA CIRCLE SW 87 LLC,CL LM RESI PURCHASING TRUST 1,1970 RENA CIR SW,ATLANTA,2025-04-02,150000,123750
905,150 4WOOD DRIVE LLC,HAMMOND SYDIAN S,4219 DAVID AUSTIN CT,SNELLVILLE,2025-04-02,300000,39355
906,VISANTE BEAUTY LLC,NATIONAL LOAN FUNDING,4547 DUNCAN DR,SUGAR HILL,2025-04-02,235000,252000
907,NEXT RESIDENTIAL LLC,PRIME LENDING,1228 CORINTH POSEYVILLE RD,BREMEN,2025-04-02,150000,148500
908,3398 ENTERPRISES LLC,CITY NATIONAL BANK,15 WHITEHEAD RD,SUGAR HILL,2025-04-02,2000000,1700000
909,SPECIAL 1 ROOFING LLC,WINDSOR CAPITAL,6736 BROOKWOOD CIR,JONESBORO,2025-04-01,0,180000
910,CHOCTAW AMERICAN INSURANCE INC,LAND HOME FIN'L SERVICES INC,1505 JAMERSON LNDG,MARIETTA,2025-04-01,417000,403082
911,WALLMYERS CONSULTING LLC,WILDCAT LENDING FUND TWO,1803 FAY ST SE,ATLANTA,2025-04-01,210000,281700
912,LIAM HOMES HOLDINGS LLC,PORTFOLIO LENDING GROUP,1671 MANHASSET DR,ATLANTA,2025-04-01,540000,440000
913,EMPOWERMENT HOLDINGS LLC,NICO HOLDINGS,240 GROGANS LAKE PT,ATLANTA,2025-04-01,1800000,1750000
914,GORDON INVESTORS NETWORK LLC,GEORGIA HOME PARTNERS,1205 TRIBBLE WALK CT,LAWRENCEVILLE,2025-04-01,375000,347200
915,PADLY LLC,BURROWS PATRICK,10 HOLLOW CT,COVINGTON,2025-04-01,227500,275000
916,FOREVER ONE LLC,NOVUS HOME MORTGAGE A DIVISION OF IXONIA,3145 FLOYD ST NE,COVINGTON,2025-04-01,554900,416175
917,3BGLF BUCKET 4 LLC,COREVEST AMERICAN FINANCE LENDER,1002 W BROAD ST,GRIFFIN,2025-04-01,0,188500
918,TAPESTRY HOME BUILDERS LLC,CROSSCOUNTRY MORTGAGE,336 WESTMINSTER TRL,WINDER,2025-04-01,0,408366
919,JACKETDAWG PROPERTIES LLC,BUFFALOAN LLC,1110 BLACKWELL RD,MARIETTA,2025-03-31,303120,335000
920,HARDEMAN REAL ESTATE LLC,CROSSCOUNTRY MORTGAGE,568 ARGONNE RD,WINDER,2025-03-31,0,168750
921,CEDARCREST INVESTMENTS LLC,KIAVI FUNDING,740 CROWE SPRINGS SPUR NW,ADAIRSVILLE,2025-03-31,250000,222900
922,BAUER BUILDING LLC,RAIN CITY CAPITAL,859 N BAY OVERLOOK,VILLA RICA,2025-03-31,0,357500
923,BUMBLEBEE CAPITAL LLC,THE JENNIFER KE REAL ESTATE FAMILY PARTN,519 HILLCREST CROSS RD,CANTON,2025-03-31,220000,100000
924,1854 LLC,LCA PROPERTIES,508 FRIAR TUCK RD,WOODSTOCK,2025-03-31,360000,330000
925,MCSMITHINVESTMENTS LLC,KIAVI FUNDING,288 COUNTRY CLUB DR,JONESBORO,2025-03-31,95000,123700
926,JACKETDAWG PROPERTIES LLC,KIAVI FUNDING,337 INDEPENDENCE DR,JONESBORO,2025-03-31,160200,191300
927,PECULIAR HOLDING LLC,FLASH RAISE FUNDING,5192 ROSES OF PICARDY,ATLANTA,2025-03-31,119500,195600
928,LAGOS HOME REPAIRS LLC,CHAMPIONS FUNDING,6724 GANO DR,RIVERDALE,2025-03-31,0,168750
929,HARDEMAN REAL ESTATE LLC,ANCHOR LOANS LP,2035 STILESBORO DR NW,KENNESAW,2025-03-31,205000,240304
930,GREATER ATLANTA HOLDINGS LLC,MERCHANTS NE,2702 GALAXY CT,DECATUR,2025-03-31,180000,259690
931,SEVEN HOMES INVESTMENTS LLC,WILDCAT LENDING FUND TWO,5397 FOX VALLEY TRCE,STONE MOUNTAIN,2025-03-31,175000,210000
932,UNITY REALTY CO INC,212 LOANS,890 STONEBRIDGE CRES,LITHONIA,2025-03-31,180000,50000
933,2396 SUNSET DRIVE LLC,ABOVE PAR CAPITAL,2396 SUNSET DR NE,ATLANTA,2025-03-31,0,951920
934,CLOSING PATH LLC,NADA INVESTMENTS,1245 BROOKLAWN RD NE,BROOKHAVEN,2025-03-31,580032,100000
935,KAJO ELITE ENTERPRISE LLC,ROYAL PACIFIC FUNDING,2209 BEN HILL RD,ATLANTA,2025-03-31,360000,288000
936,KAJO ELITE ENTERPRISE LLC,ROYAL PACIFIC FUNDING,2213 BEN HILL RD,ATLANTA,2025-03-31,360000,288000
937,VISION ENDEAVORS LLC,HOMEXPRESS MORTGAGE,1516 MURPHY AVE SW,ATLANTA,2025-03-31,355000,284000
938,N KEYS HOLDINGS LLC,READY SET GO,392 GLEN IRIS DR NE,ATLANTA,2025-03-31,550000,550000
939,BIG BATES INVESTMENT GROUP LLC,DOYLE ANDREW,2277 PEACHTREE RD NE UNIT 702,ATLANTA,2025-03-31,335000,330000
940,RED POINT HOMES LLC,SILLIMAN PRIVATE LENDING,2655 W MAIN ST NW,ATLANTA,2025-03-31,305691,643321
941,SOTAM HOMES CO LLC,EASY STREET CAPITAL,373 HEMLOCK DR,LAWRENCEVILLE,2025-03-31,240000,193200
942,SASSYS RENOVATIONS LLC,EASY STREET CAPITAL,6169 SUMMIT TRL,PEACHTREE CORNERS,2025-03-31,235000,200000
943,ATCO CONTRACTING INC,FARMERS BANK,55 BOBWHITE CT,MONTICELLO,2025-03-31,47700,40500
944,LEADING EDGE PROPERTIES LLC,MUTUAL OF OMAHA MORTGAGE,663 AIRPORT RD,OXFORD,2025-03-31,0,246453
945,SWOFFORD CONSTRUCTION CO LLC,LIMA ONE CAPITAL,74 COOPER DR,DALLAS,2025-03-31,200000,241500
946,JAM RENTAL PROPERTIES LLC,PEOPLES BANK OF GEORGIA,2997 WEEMS RD,MOLENA,2025-03-31,88800,77029
947,JACKETDAWG PROPERTIES LLC,KIAVI FUNDING,2713 FIELDSTONE DR SE,CONYERS,2025-03-31,239000,299300
948,SHAKEN ENTERPRISES LLC,INVESTOR MORTGAGE FINANCE,3486 HONEYCOMB DR SE,CONYERS,2025-03-31,0,215800
949,ANDRADE CONSTRUCTION LLC,HOMEXPRESS MORTGAGE,204 KENTUCKY AVE,GRIFFIN,2025-03-31,286000,218790
950,LAWSON REAL ESTATE SERVICES LLC,CAPITAL FUND I,308 ELIZABETH LN,GRIFFIN,2025-03-31,120000,95000
951,KE ALEXANDER INVESTMENTS INC,PIC FUND 1,329 OAK DR,SOCIAL CIRCLE,2025-03-31,40000,156250
952,209 MCGUKIN LLC,FIRST BANK OF ALABAMA,209 MCGUKIN RD,TEMPLE,2025-03-28,250000,200000
953,THREE TRADES LLC,SOUTHERN STATES BANK,135 PEEK DR,CARROLLTON,2025-03-28,630000,646000
954,LEGACY REALTY & INVESTMENT PARTNERS LLC,HAYMARKET INSURANCE,275 SPRINGS XING,CANTON,2025-03-28,297000,318000
955,LAKSG3 LLC,LAKSG3,158 FLINT RIVER RD,RIVERDALE,2025-03-28,192000,153600
956,TEN643STARLING LLC,UNITED WHOLESALE,10643 STARLING TRL,HAMPTON,2025-03-28,0,202500
957,ROCKLANE PROPERTIES LLC,FARM BUREAU BANK,4337 ROCKLANE DR,CONLEY,2025-03-28,0,83000
958,SNS HOMES LLC,GUILD MORTGAGE,272 BROOKVIEW DR,RIVERDALE,2025-03-28,0,206196
959,HENCHA REI LLC,RAIN CITY CAP LLC,50 STONINGTON PL,MARIETTA,2025-03-28,570000,554585
960,BANJO WILLIE LLC,LENDINGONE,3142 PHEASANT DR,DECATUR,2025-03-28,220000,277500
961,2480 HILLSIDE AVE LLC,FLEXPOINT,1060 AUTUMN CREST CT,STONE MOUNTAIN,2025-03-28,0,1433900
962,SPRINGWOOD PROPERTY INVESTORS LLC,KIAVI FUNDING,902 ASHTON OAK CIR,STONE MOUNTAIN,2025-03-28,200000,227000
963,FLIP WILSON DEVELOPMENTS INC,CHAMPIONS FUNDING,2159 COLUMBIA DR,DECATUR,2025-03-28,0,160200
964,PADLY LLC,BURROWS PATRICK,4148 EMERALD NORTH DR,DECATUR,2025-03-28,125000,250000
965,PALOMA MANOR LLC,BERGMANN LAWRENCE E,4153 BRENDA DR,DECATUR,2025-03-28,170000,170934
966,DCV BUILDERS LLC,BANK OZK,6883 SPREADLONG OAKS DR,STONE MOUNTAIN,2025-03-28,150000,258825
967,YOUR NEXT HOME BUILDERS LLC,TUCHSHNIEDER HANAN,3543 REGALWOODS DR,ATLANTA,2025-03-28,245000,150000
968,OPEN RESI LLC,EQ CAPITAL AND TAN INDUSTRIES,4890 OLD BRIAR TRL,DOUGLASVILLE,2025-03-28,125000,128000
969,TRAILSIDE EQUITIES LLC,NEUKAM BRIAN,1272 CAVE SPRINGS RD,DOUGLASVILLE,2025-03-28,135000,135000
970,DESTINY CHRISTIAN CENTER INTERNATIONAL INCORP,COLONY BANK,455 REVENNA TRL,FAYETTEVILLE,2025-03-28,500000,496000
971,7025 KIMBERLY MILL ROAD 90 LLC,CL LM RESI PURCHASER TRUST 1,7025 KIMBERLY MILL RD,ATLANTA,2025-03-28,205000,169125
972,GHI CAPITAL LLC,KIAVI FUNDING,274 BURBANK DR NW,ATLANTA,2025-03-28,110000,202300
973,C URBAN DEVELOPMENT LLC,FLASH RAISE FUNDING,372 AMAL DR SW,ATLANTA,2025-03-28,167000,215300
974,STONEY RIVER CONSTRUCTION SE INC,SOUTHSTATE BANK,2606 CHURCH ST NW,ATLANTA,2025-03-28,165000,613826
975,PCM GLOBAL ENTERPRISE LLC,AMWEST FUNDING,1587 BALVAIRD DR,LAWRENCEVILLE,2025-03-28,418000,313500
976,ASLAMI PROPERTIES LLC,COMMERCIAL LENDER,1564 MILL RUN CT,LAWRENCEVILLE,2025-03-28,270000,254300
977,FIRST CAPITAL INVESTMENT LLC,KIAVI FUNDING,1789 SPRINGHOUSE CT,LAWRENCEVILLE,2025-03-28,282000,316800
978,MRM1 INVESTMENTS LLC,MCCLELLAN STEVEN P TRUST,450 CENTER CIR SW,CONYERS,2025-03-28,116500,104850
979,PEACHTREE RESIDENTIAL LLC,AMERIS BANK,4535 AIDEN WAY,CUMMING,2025-03-28,728900,1390500
980,WATERFORD HOMES GEORGIA LLC,SOUTH STATE BANK NA,4635 AIDEN WAY,CUMMING,2025-03-28,366500,270000
981,WATERFORD HOMES GEORGIA LLC,SOUTH STATE BANK NA,4520 AIDEN WAY,CUMMING,2025-03-28,366500,270000
982,PEACHTREE RESIDENTIAL LLC,AMERIS BANK,4640 GREYSON MANOR DR,CUMMING,2025-03-28,728900,1390500
983,PEACHTREE RESIDENTIAL LLC,GEORGIA BANKING COMPANY,4510 GREYSON MANOR DR,CUMMING,2025-03-28,728900,652500
984,PEACHTREE RESIDENTIAL LLC,TANDEM BANK,3350 HILLSHIRE DR,CUMMING,2025-03-28,374800,615000
985,SOUTH HAVEN BUILD PARTNERS LLC,SOUTHERN STATES BANK,11592 SERENBE LN,,2025-03-28,0,3855
986,JLC METRO PROPERTIES LLC,GCR HOLDINGS,3406 RANDELL BROWN AVE,HAPEVILLE,2025-03-27,160000,160000
987,PHILLIPS BROTHERS ACQUISITIONS LLC,BURROWS PATRICK,160 PINE GROVE DR,CANTON,2025-03-27,200000,215000
988,HENRY INVESTMENT HOLDINGS LLC,KIAVI FUNDING INC,4528 LASHLEY CT NE,MARIETTA,2025-03-27,550000,531200
989,DJL DEVELOPMENT LLC,LIMA ONE CAPITAL LLC,2099 REDBUD CT SW,MARIETTA,2025-03-27,242000,262500
990,KAS ACQUISITIONS LLC,TARPON TRADE HOLDINGS LLC,1276 CLAY RD SW,MABLETON,2025-03-27,225000,232473
991,SPH ASSET MANAGEMENT LLC,LENDINGONE LLC,4130 STILESBORO RD NW,KENNESAW,2025-03-27,360000,510310
992,RIVER ROCKS CHURCH LLC,ZION CHRISTION ASSEMBLY AND MI,321 KILOUGH CHURCH RD,DAWSONVILLE,2025-03-27,0,600000
993,CAMPBELL HAMPTON CHASE LLC,WILDCAT LENDING FUND TWO,3603 MECKLINBURG PL,DECATUR,2025-03-27,190500,217000
994,PADLY LLC,BURROWS PATRICK,9744 SPYGLASS DR,VILLA RICA,2025-03-27,280000,360000
995,K FACTORY JAPAN INC,IBNET,215 HERSFELD CT,ALPHARETTA,2025-03-27,590000,295000
996,PEACHJOY LLC,CAROUSEL RED HERITAGE,2300 CAREY DR SE,ATLANTA,2025-03-27,145000,215000
997,FLEUR DE LEES LLC,TVC FUNDING II,969 PALMETTO AVE SW,ATLANTA,2025-03-27,370000,410895
998,PURCHASING FUND 2021 1 LLC,HOUSEMAX FUNDING,163 GLENROSE CIR SW,ATLANTA,2025-03-27,0,191250
999,DAVID STEELE & ASSOCIATES LLC,FIRST AMERICAN BANK AND TRUST,716 WILKES DR,LOGANVILLE,2025-03-27,270000,150000
1000,BUMBLEBEE CAPITAL LLC,JFC PROPERTIES,1661 OAK RIDGE CIR SW,STONE MOUNTAIN,2025-03-27,215000,200000
1001,SYNERGY INVESTING LLC,LOROLY,149 STOKES DR,STOCKBRIDGE,2025-03-27,105000,135000
1002,SYNERGY INVESTING LLC,SMITH BRENT,215 NINA CIR,LOCUST GROVE,2025-03-27,175000,230000
1003,MOZYR LLC,LEBLANC ENTERPRISES 3,46 SIDNEY LANIER DR,OXFORD,2025-03-27,165000,1580000
1004,TCAC HOLDINGS LLC,NAMM HOLDINGS,32 PINE ST,PORTERDALE,2025-03-27,0,130000
1005,FIRST CAPITAL INVESTMENT LLC,SAGRE INVESTMENT GROUP LLC,1785 CRESTRIDGE DR SE,MARIETTA,2025-03-26,190000,190000
1006,ARCHETYPE HOLDINGS LLC,PARK PLACE FINANCE LLC,3697 CREEKSTONE WAY,MARIETTA,2025-03-26,770000,1201000
1007,GALLCO INVESTMENTS LLC,TRAP HOUSE HOLDINGS,23 TIMBERLAKE POINTE NE,CARTERSVILLE,2025-03-26,250000,300000
1008,AOD REAL ESTATE LLC,NEWREZ,140 WILDWOOD DR,CARTERSVILLE,2025-03-26,373900,280425
1009,GREY WOLF ACQUISITIONS LLC,ALIBAKHSH AMIR,2092 REDBUD CT SW,MARIETTA,2025-03-26,225000,200000
1010,CMNC HOMES LLC,J ROSS PROPERTIES LLC,1220 PADDOCKS WAY,POWDER SPRINGS,2025-03-26,210000,210000
1011,GREATER ATLANTA HOME BUYERS LLC,MIKEIRA LENDING,1067 BRITTANIA RD,STONE MOUNTAIN,2025-03-26,201000,210000
